addr,bus,data
102277121,0,002f05662c2cc100
102277121,0,003005662d2dc100
102277121,0,002f05712d2dc200
169385985,0,0000802e0b1c2b00
102277121,0,002b05772c2cc000
102277121,0,002c056e2c2cc100
102277121,0,002e056e2c2cc100
102277121,0,002e056a2c2cc100
102277121,0,002f05672d2dc200
102277121,0,002e056c2d2dc100
169385985,0,0000802e0b0a2b00
102277121,0,002b057b2c2cc000
102277121,0,002b057e2c2cc100
102277121,0,002a05802c2cc200
102277121,0,002a05742c2cc100
102277121,0,002f056c2c2cc100
102277121,0,002f05702c2cc100
102277121,0,002e05702d2dc100
102277121,0,002e05752c2cc100
102277121,0,002d05792d2dc100
102277121,0,002c05792d2dc000
102277121,0,002b05802c2cc100
169385985,0,0000802e0b112b00
102277121,0,002b057e2d2dc100
102277121,0,002c05772d2dc000
102277121,0,002c057a2d2dc100
102277121,0,002b057b2c2cc200
102277121,0,002c057c2c2cc100
169385985,0,0000802e0b182c00
102277121,0,002c05802c2cc100
102277121,0,002905862c2cc100
102277121,0,002905832c2cc100
102277121,0,002f05702d2dc100
102277121,0,002d05782d2dc000
102277121,0,002c057a2d2dc000
102277121,0,002d05742c2cc200
102277121,0,002d05792c2cc200
169385985,0,0000802e0aff2b00
102277121,0,002c05772c2cc000
102277121,0,002d05772c2cc100
102277121,0,002d05752c2cc100
102277121,0,002e05702c2cc200
169385985,0,0000802e0af52b00
102277121,0,002d057b2c2cc100
102277121,0,002d05772c2cc000
102277121,0,002f056d2c2cc100
169385985,0,0000802e0aea2b00
102277121,0,003005652c2cc100
102277121,0,0030056c2c2cc100
102277121,0,002e05712d2dc200
102277121,0,002d05712d2dc100
169385985,0,0000802e0ad12b00
102277121,0,002f05702c2cc200
102277121,0,002f056b2c2cc100
169385985,0,0000802e0ab52b00
102277121,0,002e05732d2dc100
102277121,0,002f05682c2cc100
102277121,0,0030056a2d2dc200
102277121,0,002f056a2d2dc200
102277121,0,002f05622d2dc200
102277121,0,002f05682d2dc200
102277121,0,003105602d2dc200
102277121,0,003105622d2dc100
102277121,0,003105672d2dc200
169385985,0,0000802e0a9f2b00
102277121,0,002f05652c2cc100
102277121,0,002f05652d2dc100
169385985,0,0000802e0ab12b00
102277121,0,002f056e2d2dc100
102277121,0,002f05642d2dc200
102277121,0,002f05642d2dc100
102277121,0,002f05612d2dc200
102277121,0,002f05632d2dc200
102277121,0,002f05632d2dc100
102277121,0,002e05662d2dc100
169385985,0,0000802e0aa72b00
102277121,0,002c056b2d2dc000
102277121,0,002e056b2d2dc200
102277121,0,002e05692d2dc200
102277121,0,003005622d2dc000
169385985,0,0000802e0aa72a00
102277121,0,003305562d2dc000
102277121,0,003305582d2dc100
102277121,0,003105582d2dc200
102277121,0,003005602d2dc100
169385985,0,0000802e0a8e2b00
102277121,0,0030055e2d2dc100
102277121,0,0030055e2d2dc200
102277121,0,0030055f2d2dc300
102277121,0,003005632d2dc300
102277121,0,0030055f2d2dc200
102277121,0,0030055b2d2dc200
102277121,0,0031055e2d2dc200
102277121,0,0031055c2d2dc200
102277121,0,0031055d2d2dc200
169385985,0,0000802e0aa32b00
102277121,0,003105622d2dc200
102277121,0,002f05622d2dc100
102277121,0,003005632d2dc100
169385985,0,0000802e0aa32a00
102277121,0,0031055e2e2ec200
102277121,0,0030055f2e2ec200
102277121,0,0030055f2e2ec300
102277121,0,0030055b2e2ec300
102277121,0,003205582e2ec200
102277121,0,0032055d2d2dc200
102277121,0,002f05622e2ec100
102277121,0,002f05662d2dc100
102277121,0,002f05642e2ec100
102277121,0,003105602e2ec200
102277121,0,0031055c2e2ec200
169385985,0,0000802e0aae2a00
102277121,0,0032055c2d2dc200
102277121,0,003205592e2ec100
102277121,0,003205572e2ec100
102277121,0,003205572e2ec200
102277121,0,003305562e2ec200
169385985,0,0000802e0a8e2a00
102277121,0,003305552e2ec200
102277121,0,003305572e2ec200
102277121,0,003305582e2ec200
102277121,0,003305612e2ec200
102277121,0,003005612e2ec200
102277121,0,003005632e2ec100
102277121,0,002f056c2e2ec100
169385985,0,0000802e0abc2b00
102277121,0,002f056c2e2ec200
102277121,0,003005642e2ec100
102277121,0,0030055c2e2ec100
102277121,0,0032055c2e2ec100
169385985,0,0000802e0abc2a00
102277121,0,0032055e2e2ec200
102277121,0,003205622e2ec200
102277121,0,003105622e2ec200
102277121,0,003005682e2ec200
169385985,0,0000802e0ab82b00
102277121,0,003005622e2ec200
102277121,0,003105622e2ec100
102277121,0,0031055d2e2ec200
102277121,0,0032055d2e2ec200
169385985,0,0000802e0ab82a00
102277121,0,003405562e2ec200
102277121,0,003405582e2ec200
102277121,0,003005662e2ec100
102277121,0,003105632f2fc300
102277121,0,003105662e2ec300
102277121,0,003005652e2ec100
102277121,0,0030055d2e2ec100
102277121,0,0033055a2e2ec200
102277121,0,003205652f2fc100
102277121,0,003005652f2fc100
102277121,0,003005692f2fc100
102277121,0,003005672e2ec100
102277121,0,003105632e2ec100
102277121,0,0031055c2e2ec100
102277121,0,0033055c2e2ec200
102277121,0,0033055d2f2fc200
102277121,0,0033055b2e2ec200
102277121,0,0033055d2f2fc100
102277121,0,003305612f2fc100
102277121,0,003105602f2fc100
102277121,0,003105602f2fc200
102277121,0,003105612f2fc200
2662406,0,7e27eb7fe0000000
102277121,0,003105672f2fc200
102277121,0,003005672f2fc100
102277121,0,002f056d2f2fc000
169385985,0,0000802e0ace2b00
102277121,0,002f05672f2fc000
102277121,0,003105672f2fc100
102277121,0,003205602f2fc200
102277121,0,0032055b2f2fc200
102277121,0,0033055b2f2fc100
102277121,0,0032055e2f2fc200
169385985,0,0000802e0ace2a00
102277121,0,003205622f2fc200
102277121,0,003105652f2fc200
102277121,0,003105632f2fc100
102277121,0,003105652f2fc100
102277121,0,0032055e2f2fc100
169385985,0,0000802e0ac32a00
102277121,0,0031055e2f2fc100
102277121,0,003405592f2fc100
102277121,0,0034055d2f2fc100
2662406,0,7de7ed7fe0000000
169385985,0,0000802e0ac32b00
102277121,0,0030056f2f2fc100
102277121,0,002e056f2f2fc200
102277121,0,002f056d2f2fc100
102277121,0,002f05692f2fc100
102277121,0,002f05692f2fc200
102277121,0,003105642f2fc100
102277121,0,0031056c2f2fc100
102277121,0,002d05702f2fc200
169385985,0,0000802e0ad52b00
102277121,0,002f056c2f2fc200
102277121,0,002d056b2f2fc200
102277121,0,002f056b2f2fc200
102277121,0,003205572f2fc100
102277121,0,0032055f2f2fc100
102277121,0,003305572f2fc200
169385985,0,0000802e0ad52a00
102277121,0,003305562f2fc200
102277121,0,003305582f2fc200
102277121,0,003205582f2fc200
102277121,0,0031055a2f2fc100
102277121,0,002f05602f2fc100
102277121,0,002e05662f2fc100
102277121,0,002e05682f2fc100
169385985,0,0000802e0adf2b00
102277121,0,002e05692f2fc200
102277121,0,002e05682f2fc200
102277121,0,002e05632f2fc200
102277121,0,002f05632f2fc100
102277121,0,003105562f2fc100
102277121,0,0031055b2f2fc100
169385985,0,0000802e0adf2a00
102277121,0,003205562f2fc200
102277121,0,0030055c2f2fc100
102277121,0,003005602f2fc100
102277121,0,002f05603030c100
102277121,0,002f05622f2fc100
169385985,0,0000802e0aae2b00
102277121,0,002f05602f2fc200
102277121,0,003105592f2fc100
102277121,0,003105542f2fc100
102277121,0,003105533030c200
102277121,0,003105533030c300
102277121,0,003105502f2fc300
102277121,0,003105532f2fc200
102277121,0,003105532f2fc300
169385985,0,0000802e0a872a00
102277121,0,002f055b2f2fc100
102277121,0,002f055e2f2fc100
102277121,0,002e055e2f2fc100
102277121,0,002f055a2f2fc100
102277121,0,002f05532f2fc100
102277121,0,0033054a3030c100
102277121,0,003305473030c100
102277121,0,003305473030c200
102277121,0,003005543030c200
102277121,0,0030055b2f2fc200
169385985,0,0000802e0a7c2a00
102277121,0,002e055b3030c100
102277121,0,002e055c2f2fc200
102277121,0,002e055f3030c200
102277121,0,002e05563030c300
102277121,0,003005563030c200
102277121,0,0030054d3030c200
102277121,0,0032054e3030c100
102277121,0,003105532f2fc100
102277121,0,003105522f2fc300
102277121,0,003005582f2fc200
102277121,0,0030055c2f2fc200
102277121,0,002f055c3030c200
102277121,0,002f05533030c200
102277121,0,003105513030c300
102277121,0,003205513030c200
169385985,0,0000802e0a752a00
102277121,0,003105543030c200
102277121,0,0031055c3030c200
102277121,0,002e055e3030c100
102277121,0,002e05553030c100
102277121,0,003105553030c200
102277121,0,0032054c3030c200
102277121,0,003105503030c200
102277121,0,0031054d3030c200
102277121,0,0031054d3030c100
169385985,0,0000802e0a712a00
102277121,0,0031054c3030c200
169385985,0,0000802f0a712a00
102277121,0,0031054e3030c200
102277121,0,0031054e3030c100
102277121,0,0031054f3030c200
169385985,0,0000802f0a752a00
102277121,0,0031054f3030c100
102277121,0,002f05563030c200
102277121,0,002f05573030c200
169385985,0,0000802f0a982a00
102277121,0,003105583030c300
102277121,0,002f05583030c200
102277121,0,003005583030c200
102277121,0,003005503030c200
102277121,0,003405443030c100
102277121,0,003405463030c100
102277121,0,003205463030c200
102277121,0,002f05553030c200
102277121,0,002f05513030c200
102277121,0,003105513030c200
102277121,0,003205483030c200
102277121,0,0032054a3030c200
102277121,0,0031054a3030c100
2662406,0,7e07eb7fd0000000
2662406,0,7de7ec7fd0000000
102277121,0,003105533030c100
102277121,0,003005533030c200
169385985,0,0000802f0a632a00
102277121,0,0031054b3030c100
102277121,0,003105483030c200
102277121,0,003305423030c200
102277121,0,003305413030c200
102277121,0,003305493131c100
169385985,0,0000802f0a672a00
102277121,0,003105493131c200
102277121,0,0030054f3131c100
102277121,0,0030054d3131c100
2662406,0,7df7ed8000000000
102277121,0,0030054d3030c100
102277121,0,003105493030c200
169385985,0,0000802f0a6e2a00
102277121,0,003305403030c200
102277121,0,0033053c3030c200
102277121,0,003305433131c300
102277121,0,003005433131c200
169385985,0,0000802f0a6e2900
102277121,0,0033053f3030c300
102277121,0,003005483131c200
102277121,0,003005473131c200
102277121,0,003105473030c200
102277121,0,003105443030c100
102277121,0,003105463030c100
102277121,0,003105463030c200
102277121,0,003105443131c100
102277121,0,003005483030c200
102277121,0,003005443030c200
102277121,0,003105433131c200
102277121,0,003105443131c200
102277121,0,003105413131c100
102277121,0,0031053d3131c100
102277121,0,0032053d3131c200
102277121,0,003205423131c200
102277121,0,003205433030c200
169385985,0,0000802f0a712900
102277121,0,0031053e3131c200
102277121,0,0031053d3030c200
102277121,0,0032053d3131c300
102277121,0,0032053c3131c200
169385985,0,0000802f0a752900
102277121,0,003205393131c200
102277121,0,003305373131c100
102277121,0,003305353131c100
102277121,0,003405353131c300
102277121,0,0034053c3131c300
169385985,0,0000802f0a782900
102277121,0,003405333131c300
102277121,0,0031053c3131c300
102277121,0,002f05463131c300
102277121,0,002f05443131c300
169385985,0,0000802f0a782a00
102277121,0,0030054a3131c100
102277121,0,002f054a3131c200
102277121,0,002f054d3131c200
102277121,0,002e05483131c100
169385985,0,0000802f0ab52a00
102277121,0,003005423131c200
102277121,0,0032053c3131c100
102277121,0,003205483131c200
102277121,0,0030054c3131c200
102277121,0,002e05463131c200
102277121,0,003005463131c200
102277121,0,002f05493131c300
102277121,0,002e054a3131c200
169385985,0,0000802f0aa32a00
102277121,0,002f054a3131c300
102277121,0,002f05493131c200
102277121,0,003005413131c200
102277121,0,0030053e3131c200
102277121,0,0031053e3131c300
102277121,0,003105403131c300
102277121,0,003105463131c300
102277121,0,002e05483131c200
169385985,0,0000802f0a872a00
102277121,0,002f05463131c200
102277121,0,002e054b3131c200
102277121,0,002d054b3131c200
102277121,0,002f05453131c100
102277121,0,002e05453131c200
169385985,0,0000802f0a9f2a00
102277121,0,002f05443131c200
102277121,0,002f053c3131c200
102277121,0,003005343131c200
169385985,0,0000802f0a872900
102277121,0,003205343131c300
102277121,0,0032052f3131c300
102277121,0,0033052f3131c200
102277121,0,003105343131c300
102277121,0,002d05403131c300
102277121,0,002f053e3131c200
102277121,0,002f05363131c200
102277121,0,003005363131c300
169385985,0,0000802f0a952900
102277121,0,003005333131c300
102277121,0,003005323131c300
102277121,0,003005373131c300
102277121,0,002f05373131c200
102277121,0,002e05383232c200
102277121,0,002e05343131c200
2662406,0,7e47ec7fe0000000
102277121,0,003005353131c300
169385985,0,0000802f0a8e2900
102277121,0,002e053a3131c300
102277121,0,002e05383131c300
102277121,0,002f05323131c100
102277121,0,0030052d3131c300
102277121,0,0032052d3131c200
102277121,0,003005343131c300
102277121,0,003005413131c300
169385985,0,0000802f0a8a2900
102277121,0,002d05413131c300
102277121,0,002f05393131c200
102277121,0,002f05313131c200
102277121,0,003105303131c200
102277121,0,0031052f3131c200
102277121,0,003105393131c200
102277121,0,002e05393131c200
102277121,0,002e053c3131c200
169385985,0,0000802f0a9c2900
102277121,0,002f05383131c100
102277121,0,002f05363131c100
102277121,0,0030052a3131c300
102277121,0,0033052a3131c300
102277121,0,003205293131c300
102277121,0,003205303131c300
102277121,0,003005303131c300
102277121,0,003005303131c200
102277121,0,0030052d3131c200
102277121,0,0031052d3131c200
102277121,0,0031052c3131c200
102277121,0,0031052a3131c200
102277121,0,0032052a3131c300
102277121,0,002f05333131c300
102277121,0,002f05383131c300
102277121,0,002e05383131c200
102277121,0,003005333131c200
102277121,0,003005353131c200
2662406,0,7e37ea7fe0000000
102277121,0,002f05353131c300
169385985,0,0000802f0aa72900
102277121,0,002f05363131c300
102277121,0,003005363232c300
102277121,0,003005313131c200
102277121,0,003005323131c200
102277121,0,003105333131c300
102277121,0,0030053a3131c300
169385985,0,0000802f0ab12900
102277121,0,002e053e3131c300
102277121,0,002e053b3131c300
102277121,0,003305283131c200
102277121,0,002f053b3131c200
102277121,0,0031052f3232c200
102277121,0,003205303131c200
102277121,0,003205283131c200
102277121,0,003105353131c200
169385985,0,0000802f0a9f2900
102277121,0,003005373131c200
102277121,0,002f05383131c200
102277121,0,003005373131c100
102277121,0,003105313131c200
102277121,0,003105323232c200
102277121,0,003105323131c300
102277121,0,003005363131c200
102277121,0,003005313131c300
102277121,0,0032052e3030c200
102277121,0,003205363030c200
102277121,0,003005363030c200
102277121,0,002f053a3030c300
102277121,0,002f05293030c300
102277121,0,003305293030c300
102277121,0,003805123030c300
169385985,0,0000802f0a632800
102277121,0,003805133030c300
102277121,0,003705133030c400
102277121,0,003405173131c300
102277121,0,0034051c3131c300
102277121,0,0029051c3131ad00
103325697,0,002f000011000060
103325697,0,002f000007000060
102277121,0,002905143131ac00
103325697,0,002f00000a000060
102277121,0,002905033131ac00
102277121,0,000005033131ab00
103325697,0,002f000004000060
102277121,0,000004f33431ab00
103325697,0,002f000006000060
103325697,0,002f000005000060
102277121,0,000004f33432a900
169385985,0,0000802f0a512700
102277121,0,000004f43432ab00
102277121,0,000004f93332ab00
102277121,0,000004f93332aa00
102277121,0,000004f03633a900
102277121,0,000004e83833a900
102277121,0,000004e83833a600
102277121,0,000004d33f33a600
102277121,0,000004d33f33a400
102277121,0,0000049c4634a300
102277121,0,000004674934a300
102277121,0,0000043153359700
169385985,0,0000802f031b2300
102277121,0,000004674a349f00
102277121,0,0000043152349f00
102277121,0,000003fd5b359700
102277121,0,000003fd5c368f00
169385985,0,0000802f031b1e00
102277121,0,000003c762368f00
102277121,0,000003c763378400
102277121,0,0000038e69398100
102277121,0,0000038e63378400
102277121,0,0000038e6a398100
169385985,0,0000802f00001a00
102277121,0,000003536a398100
102277121,0,000003536b3a7700
102277121,0,000003176b3a7700
102277121,0,000003176b3a7800
102277121,0,000003176b3b7800
169385985,0,0000802f00001600
102277121,0,000002d66c3b7800
102277121,0,000002d66c3b7900
103325697,0,002f000003000060
102277121,0,000002946c3b7900
102277121,0,000002946d3c7500
169385985,0,0000802f00001400
102277121,0,000002946e3d7500
102277121,0,0000024c6d3c7500
102277121,0,000001fd6f3e7400
102277121,0,0000024c6e3d7400
169385985,0,0000802f00000f00
102277121,0,000001fd6e3d7400
102277121,0,000001fd6f3f7100
102277121,0,000001fd703f7100
102277121,0,000001fd71407100
103325697,0,002f000002000060
102277121,0,000001a572417100
169385985,0,0000802f00000d00
102277121,0,000001a573427100
102277121,0,000001a574437200
102277121,0,000001a575447200
102277121,0,000001a576457200
102277121,0,0000013876457200
102277121,0,0000013876467200
102277121,0,0000013877467200
102277121,0,0000013877467000
169385985,0,0000802f00000900
102277121,0,0000013877477000
102277121,0,0000013878477000
169385985,0,0000802f00000000
102277121,0,0000000077469e00
103325697,0,002f000002000040
